id,status,observacao
151,CONCLUÍDA,
152,CONCLUÍDA,
153,CONCLUÍDA,
154,CONCLUÍDA,
155,CONCLUÍDA,
156,IMPEDIDA,Falha em integração cross-repo
157,CONCLUÍDA,
158,CONCLUÍDA,
159,CONCLUÍDA,
160,CONCLUÍDA,
161,CONCLUÍDA,
162,CONCLUÍDA,
163,CONCLUÍDA,
164,CONCLUÍDA,
165,CONCLUÍDA,
166,CONCLUÍDA,
167,CONCLUÍDA,
168,CONCLUÍDA,
169,IMPEDIDA,Dados de teste inexistentes
170,CONCLUÍDA,
171,CONCLUÍDA,
172,CONCLUÍDA,
173,CONCLUÍDA,
174,CONCLUÍDA,
175,CONCLUÍDA,
176,CONCLUÍDA,
177,CONCLUÍDA,
178,CONCLUÍDA,
179,CONCLUÍDA,
180,CONCLUÍDA,
181,CONCLUÍDA,
182,IMPEDIDA,Erro de parsing de schema
183,CONCLUÍDA,
184,CONCLUÍDA,
185,CONCLUÍDA,
186,CONCLUÍDA,
187,CONCLUÍDA,
188,CONCLUÍDA,
189,CONCLUÍDA,
190,CONCLUÍDA,
191,CONCLUÍDA,
192,CONCLUÍDA,
193,CONCLUÍDA,
194,CONCLUÍDA,
195,IMPEDIDA,Dependência externa indisponível
196,CONCLUÍDA,
197,CONCLUÍDA,
198,CONCLUÍDA,
199,CONCLUÍDA,
200,CONCLUÍDA,
201,CONCLUÍDA,
202,CONCLUÍDA,
203,CONCLUÍDA,
204,CONCLUÍDA,
205,CONCLUÍDA,
206,CONCLUÍDA,
207,CONCLUÍDA,
208,IMPEDIDA,Ambiguidade de requisitos
209,CONCLUÍDA,
210,CONCLUÍDA,
211,CONCLUÍDA,
212,CONCLUÍDA,
213,CONCLUÍDA,
214,CONCLUÍDA,
215,CONCLUÍDA,
216,CONCLUÍDA,
217,CONCLUÍDA,
218,CONCLUÍDA,
219,CONCLUÍDA,
220,CONCLUÍDA,
221,IMPEDIDA,Permissão insuficiente (acesso)
222,CONCLUÍDA,
223,CONCLUÍDA,
224,CONCLUÍDA,
225,CONCLUÍDA,
226,CONCLUÍDA,
227,CONCLUÍDA,
228,CONCLUÍDA,
229,CONCLUÍDA,
230,CONCLUÍDA,
231,CONCLUÍDA,
232,CONCLUÍDA,
233,CONCLUÍDA,
234,IMPEDIDA,Conflito com decisão DECISAO-002
235,CONCLUÍDA,
236,CONCLUÍDA,
237,CONCLUÍDA,
238,CONCLUÍDA,
239,CONCLUÍDA,
240,CONCLUÍDA,
241,CONCLUÍDA,
242,CONCLUÍDA,
243,CONCLUÍDA,
244,CONCLUÍDA,
245,CONCLUÍDA,
246,CONCLUÍDA,
247,IMPEDIDA,Falha em integração cross-repo
248,CONCLUÍDA,
249,CONCLUÍDA,
250,CONCLUÍDA,
251,CONCLUÍDA,
252,CONCLUÍDA,
253,CONCLUÍDA,
254,CONCLUÍDA,
255,CONCLUÍDA,
256,CONCLUÍDA,
257,CONCLUÍDA,
258,CONCLUÍDA,
259,CONCLUÍDA,
260,IMPEDIDA,Dados de teste inexistentes
261,CONCLUÍDA,
262,CONCLUÍDA,
263,CONCLUÍDA,
264,CONCLUÍDA,
265,CONCLUÍDA,
266,CONCLUÍDA,
267,CONCLUÍDA,
268,CONCLUÍDA,
269,CONCLUÍDA,
270,CONCLUÍDA,
271,CONCLUÍDA,
272,CONCLUÍDA,
273,IMPEDIDA,Erro de parsing de schema
274,CONCLUÍDA,
275,CONCLUÍDA,
276,CONCLUÍDA,
277,CONCLUÍDA,
278,CONCLUÍDA,
279,CONCLUÍDA,
280,CONCLUÍDA,
281,CONCLUÍDA,
282,CONCLUÍDA,
283,CONCLUÍDA,
284,CONCLUÍDA,
285,CONCLUÍDA,
286,IMPEDIDA,Dependência externa indisponível
287,CONCLUÍDA,
288,CONCLUÍDA,
289,CONCLUÍDA,
290,CONCLUÍDA,
291,CONCLUÍDA,
292,CONCLUÍDA,
293,CONCLUÍDA,
294,CONCLUÍDA,
295,CONCLUÍDA,
296,CONCLUÍDA,
297,CONCLUÍDA,
298,CONCLUÍDA,
299,IMPEDIDA,Ambiguidade de requisitos
300,CONCLUÍDA,
301,CONCLUÍDA,
302,CONCLUÍDA,
303,CONCLUÍDA,
304,CONCLUÍDA,
305,CONCLUÍDA,
306,CONCLUÍDA,
307,CONCLUÍDA,
308,CONCLUÍDA,
309,CONCLUÍDA,
310,CONCLUÍDA,
311,CONCLUÍDA,
312,IMPEDIDA,Permissão insuficiente (acesso)
313,CONCLUÍDA,
314,CONCLUÍDA,
315,CONCLUÍDA,
316,CONCLUÍDA,
317,CONCLUÍDA,
318,CONCLUÍDA,
319,CONCLUÍDA,
320,CONCLUÍDA,
321,CONCLUÍDA,
322,CONCLUÍDA,
323,CONCLUÍDA,
324,CONCLUÍDA,
325,IMPEDIDA,Conflito com decisão DECISAO-002
326,CONCLUÍDA,
327,CONCLUÍDA,
328,CONCLUÍDA,
329,CONCLUÍDA,
330,CONCLUÍDA,
331,CONCLUÍDA,
332,CONCLUÍDA,
333,CONCLUÍDA,
334,CONCLUÍDA,
335,CONCLUÍDA,
336,CONCLUÍDA,
337,CONCLUÍDA,
338,IMPEDIDA,Falha em integração cross-repo
339,CONCLUÍDA,
340,CONCLUÍDA,
341,CONCLUÍDA,
342,CONCLUÍDA,
343,CONCLUÍDA,
344,CONCLUÍDA,
345,CONCLUÍDA,
346,CONCLUÍDA,
347,CONCLUÍDA,
348,CONCLUÍDA,
349,CONCLUÍDA,
350,CONCLUÍDA,
351,IMPEDIDA,Dados de teste inexistentes
352,CONCLUÍDA,
353,CONCLUÍDA,
354,CONCLUÍDA,
355,CONCLUÍDA,
356,CONCLUÍDA,
357,CONCLUÍDA,
358,CONCLUÍDA,
359,CONCLUÍDA,
360,CONCLUÍDA,
361,CONCLUÍDA,
362,CONCLUÍDA,
363,CONCLUÍDA,
364,IMPEDIDA,Erro de parsing de schema
365,CONCLUÍDA,
366,CONCLUÍDA,
367,CONCLUÍDA,
368,CONCLUÍDA,
369,CONCLUÍDA,
370,CONCLUÍDA,
371,CONCLUÍDA,
372,CONCLUÍDA,
373,CONCLUÍDA,
374,CONCLUÍDA,
375,CONCLUÍDA,
376,CONCLUÍDA,
377,IMPEDIDA,Dependência externa indisponível
378,CONCLUÍDA,
379,CONCLUÍDA,
380,CONCLUÍDA,
381,CONCLUÍDA,
382,CONCLUÍDA,
383,CONCLUÍDA,
384,CONCLUÍDA,
385,CONCLUÍDA,
386,CONCLUÍDA,
387,CONCLUÍDA,
388,CONCLUÍDA,
389,CONCLUÍDA,
390,IMPEDIDA,Ambiguidade de requisitos
391,CONCLUÍDA,
392,CONCLUÍDA,
393,CONCLUÍDA,
394,CONCLUÍDA,
395,CONCLUÍDA,
396,CONCLUÍDA,
397,CONCLUÍDA,
398,CONCLUÍDA,
399,CONCLUÍDA,
400,CONCLUÍDA,
401,CONCLUÍDA,
402,CONCLUÍDA,
403,IMPEDIDA,Permissão insuficiente (acesso)
404,CONCLUÍDA,
405,CONCLUÍDA,
406,CONCLUÍDA,
407,CONCLUÍDA,
408,CONCLUÍDA,
409,CONCLUÍDA,
410,CONCLUÍDA,
411,CONCLUÍDA,
412,CONCLUÍDA,
413,CONCLUÍDA,
414,CONCLUÍDA,
415,CONCLUÍDA,
416,IMPEDIDA,Conflito com decisão DECISAO-002
417,CONCLUÍDA,
418,CONCLUÍDA,
419,CONCLUÍDA,
420,CONCLUÍDA,
421,CONCLUÍDA,
422,CONCLUÍDA,
423,CONCLUÍDA,
424,CONCLUÍDA,
425,CONCLUÍDA,
426,CONCLUÍDA,
427,CONCLUÍDA,
428,CONCLUÍDA,
429,IMPEDIDA,Falha em integração cross-repo
430,CONCLUÍDA,
431,CONCLUÍDA,
432,CONCLUÍDA,
433,CONCLUÍDA,
434,CONCLUÍDA,
435,CONCLUÍDA,
436,CONCLUÍDA,
437,CONCLUÍDA,
438,CONCLUÍDA,
439,CONCLUÍDA,
440,CONCLUÍDA,
441,CONCLUÍDA,
442,IMPEDIDA,Dados de teste inexistentes
443,CONCLUÍDA,
444,CONCLUÍDA,
445,CONCLUÍDA,
446,CONCLUÍDA,
447,CONCLUÍDA,
448,CONCLUÍDA,
449,CONCLUÍDA,
450,CONCLUÍDA,
451,CONCLUÍDA,
452,CONCLUÍDA,
453,CONCLUÍDA,
454,CONCLUÍDA,
455,IMPEDIDA,Erro de parsing de schema
456,CONCLUÍDA,
457,CONCLUÍDA,
458,CONCLUÍDA,
459,CONCLUÍDA,
460,CONCLUÍDA,
461,CONCLUÍDA,
462,CONCLUÍDA,
463,CONCLUÍDA,
464,CONCLUÍDA,
465,CONCLUÍDA,
466,CONCLUÍDA,
467,CONCLUÍDA,
468,IMPEDIDA,Dependência externa indisponível
469,CONCLUÍDA,
470,CONCLUÍDA,
471,CONCLUÍDA,
472,CONCLUÍDA,
473,CONCLUÍDA,
474,CONCLUÍDA,
475,CONCLUÍDA,
476,CONCLUÍDA,
477,CONCLUÍDA,
478,CONCLUÍDA,
479,CONCLUÍDA,
480,CONCLUÍDA,
481,IMPEDIDA,Ambiguidade de requisitos
482,CONCLUÍDA,
483,CONCLUÍDA,
484,CONCLUÍDA,
485,CONCLUÍDA,
486,CONCLUÍDA,
487,CONCLUÍDA,
488,CONCLUÍDA,
489,CONCLUÍDA,
490,CONCLUÍDA,
491,CONCLUÍDA,
492,CONCLUÍDA,
493,CONCLUÍDA,
494,IMPEDIDA,Permissão insuficiente (acesso)
495,CONCLUÍDA,
496,CONCLUÍDA,
497,CONCLUÍDA,
498,CONCLUÍDA,
499,CONCLUÍDA,
500,CONCLUÍDA,
501,CONCLUÍDA,
502,CONCLUÍDA,
503,CONCLUÍDA,
504,CONCLUÍDA,
505,CONCLUÍDA,
506,CONCLUÍDA,
507,IMPEDIDA,Conflito com decisão DECISAO-002
508,CONCLUÍDA,
509,CONCLUÍDA,
510,CONCLUÍDA,
511,CONCLUÍDA,
512,CONCLUÍDA,
513,CONCLUÍDA,
514,CONCLUÍDA,
515,CONCLUÍDA,
516,CONCLUÍDA,
517,CONCLUÍDA,
518,CONCLUÍDA,
519,CONCLUÍDA,
520,IMPEDIDA,Falha em integração cross-repo
521,CONCLUÍDA,
522,CONCLUÍDA,
523,CONCLUÍDA,
524,CONCLUÍDA,
525,CONCLUÍDA,
526,CONCLUÍDA,
527,CONCLUÍDA,
528,CONCLUÍDA,
529,CONCLUÍDA,
530,CONCLUÍDA,
531,CONCLUÍDA,
532,CONCLUÍDA,
533,IMPEDIDA,Dados de teste inexistentes
534,CONCLUÍDA,
535,CONCLUÍDA,
536,CONCLUÍDA,
537,CONCLUÍDA,
538,CONCLUÍDA,
539,CONCLUÍDA,
540,CONCLUÍDA,
541,CONCLUÍDA,
542,CONCLUÍDA,
543,CONCLUÍDA,
544,CONCLUÍDA,
545,CONCLUÍDA,
546,IMPEDIDA,Erro de parsing de schema
547,CONCLUÍDA,
548,CONCLUÍDA,
549,CONCLUÍDA,
550,CONCLUÍDA,
551,CONCLUÍDA,
552,CONCLUÍDA,
553,CONCLUÍDA,
554,CONCLUÍDA,
555,CONCLUÍDA,
556,CONCLUÍDA,
557,CONCLUÍDA,
558,CONCLUÍDA,
559,IMPEDIDA,Dependência externa indisponível
560,CONCLUÍDA,
561,CONCLUÍDA,
562,CONCLUÍDA,
563,CONCLUÍDA,
564,CONCLUÍDA,
565,CONCLUÍDA,
566,CONCLUÍDA,
567,CONCLUÍDA,
568,CONCLUÍDA,
569,CONCLUÍDA,
570,CONCLUÍDA,
571,CONCLUÍDA,
572,IMPEDIDA,Ambiguidade de requisitos
573,CONCLUÍDA,
574,CONCLUÍDA,
575,CONCLUÍDA,
576,CONCLUÍDA,
577,CONCLUÍDA,
578,CONCLUÍDA,
579,CONCLUÍDA,
580,CONCLUÍDA,
581,CONCLUÍDA,
582,CONCLUÍDA,
583,CONCLUÍDA,
584,CONCLUÍDA,
585,IMPEDIDA,Permissão insuficiente (acesso)
586,CONCLUÍDA,
587,CONCLUÍDA,
588,CONCLUÍDA,
589,CONCLUÍDA,
590,CONCLUÍDA,
591,CONCLUÍDA,
592,CONCLUÍDA,
593,CONCLUÍDA,
594,CONCLUÍDA,
595,CONCLUÍDA,
596,CONCLUÍDA,
597,CONCLUÍDA,
598,IMPEDIDA,Conflito com decisão DECISAO-002
599,CONCLUÍDA,
600,CONCLUÍDA,
601,CONCLUÍDA,
602,CONCLUÍDA,
603,CONCLUÍDA,
604,CONCLUÍDA,
605,CONCLUÍDA,
606,CONCLUÍDA,
607,CONCLUÍDA,
608,CONCLUÍDA,
609,CONCLUÍDA,
610,CONCLUÍDA,
611,IMPEDIDA,Falha em integração cross-repo
612,CONCLUÍDA,
613,CONCLUÍDA,
614,CONCLUÍDA,
615,CONCLUÍDA,
616,CONCLUÍDA,
617,CONCLUÍDA,
618,CONCLUÍDA,
619,CONCLUÍDA,
620,CONCLUÍDA,
621,CONCLUÍDA,
622,CONCLUÍDA,
623,CONCLUÍDA,
624,IMPEDIDA,Dados de teste inexistentes
625,CONCLUÍDA,
626,CONCLUÍDA,
627,CONCLUÍDA,
628,CONCLUÍDA,
629,CONCLUÍDA,
630,CONCLUÍDA,
631,CONCLUÍDA,
632,CONCLUÍDA,
633,CONCLUÍDA,
634,CONCLUÍDA,
635,CONCLUÍDA,
636,CONCLUÍDA,
637,IMPEDIDA,Erro de parsing de schema
638,CONCLUÍDA,
639,CONCLUÍDA,
640,CONCLUÍDA,
641,CONCLUÍDA,
642,CONCLUÍDA,
643,CONCLUÍDA,
644,CONCLUÍDA,
645,CONCLUÍDA,
646,CONCLUÍDA,
647,CONCLUÍDA,
648,CONCLUÍDA,
649,CONCLUÍDA,
650,IMPEDIDA,Dependência externa indisponível
651,CONCLUÍDA,
652,CONCLUÍDA,
653,CONCLUÍDA,
654,CONCLUÍDA,
655,CONCLUÍDA,
656,CONCLUÍDA,
657,CONCLUÍDA,
658,CONCLUÍDA,
659,CONCLUÍDA,
660,CONCLUÍDA,
661,CONCLUÍDA,
662,CONCLUÍDA,
663,IMPEDIDA,Ambiguidade de requisitos
664,CONCLUÍDA,
665,CONCLUÍDA,
666,CONCLUÍDA,
667,CONCLUÍDA,
668,CONCLUÍDA,
669,CONCLUÍDA,
670,CONCLUÍDA,
671,CONCLUÍDA,
672,CONCLUÍDA,
673,CONCLUÍDA,
674,CONCLUÍDA,
675,CONCLUÍDA,
676,IMPEDIDA,Permissão insuficiente (acesso)
677,CONCLUÍDA,
678,CONCLUÍDA,
679,CONCLUÍDA,
680,CONCLUÍDA,
681,CONCLUÍDA,
682,CONCLUÍDA,
683,CONCLUÍDA,
684,CONCLUÍDA,
685,CONCLUÍDA,
686,CONCLUÍDA,
687,CONCLUÍDA,
688,CONCLUÍDA,
689,IMPEDIDA,Conflito com decisão DECISAO-002
690,CONCLUÍDA,
691,CONCLUÍDA,
692,CONCLUÍDA,
693,CONCLUÍDA,
694,CONCLUÍDA,
695,CONCLUÍDA,
696,CONCLUÍDA,
697,CONCLUÍDA,
698,CONCLUÍDA,
699,CONCLUÍDA,
700,CONCLUÍDA,
701,CONCLUÍDA,
702,IMPEDIDA,Falha em integração cross-repo
703,CONCLUÍDA,
704,CONCLUÍDA,
705,CONCLUÍDA,
706,CONCLUÍDA,
707,CONCLUÍDA,
708,CONCLUÍDA,
709,CONCLUÍDA,
710,CONCLUÍDA,
711,CONCLUÍDA,
712,CONCLUÍDA,
713,CONCLUÍDA,
714,CONCLUÍDA,
715,IMPEDIDA,Dados de teste inexistentes
716,CONCLUÍDA,
717,CONCLUÍDA,
718,CONCLUÍDA,
719,CONCLUÍDA,
720,CONCLUÍDA,
721,CONCLUÍDA,
722,CONCLUÍDA,
723,CONCLUÍDA,
724,CONCLUÍDA,
725,CONCLUÍDA,
726,CONCLUÍDA,
727,CONCLUÍDA,
728,IMPEDIDA,Erro de parsing de schema
729,CONCLUÍDA,
730,CONCLUÍDA,
731,CONCLUÍDA,
732,CONCLUÍDA,
733,CONCLUÍDA,
734,CONCLUÍDA,
735,CONCLUÍDA,
736,CONCLUÍDA,
737,CONCLUÍDA,
738,CONCLUÍDA,
739,CONCLUÍDA,
740,CONCLUÍDA,
741,IMPEDIDA,Dependência externa indisponível
742,CONCLUÍDA,
743,CONCLUÍDA,
744,CONCLUÍDA,
745,CONCLUÍDA,
746,CONCLUÍDA,
747,CONCLUÍDA,
748,CONCLUÍDA,
749,CONCLUÍDA,
750,CONCLUÍDA,
751,CONCLUÍDA,
752,CONCLUÍDA,
753,CONCLUÍDA,
754,IMPEDIDA,Ambiguidade de requisitos
755,CONCLUÍDA,
756,CONCLUÍDA,
757,CONCLUÍDA,
758,CONCLUÍDA,
759,CONCLUÍDA,
760,CONCLUÍDA,
761,CONCLUÍDA,
762,CONCLUÍDA,
763,CONCLUÍDA,
764,CONCLUÍDA,
765,CONCLUÍDA,
766,CONCLUÍDA,
767,IMPEDIDA,Permissão insuficiente (acesso)
768,CONCLUÍDA,
769,CONCLUÍDA,
770,CONCLUÍDA,
771,CONCLUÍDA,
772,CONCLUÍDA,
773,CONCLUÍDA,
774,CONCLUÍDA,
775,CONCLUÍDA,
776,CONCLUÍDA,
777,CONCLUÍDA,
778,CONCLUÍDA,
779,CONCLUÍDA,
780,IMPEDIDA,Conflito com decisão DECISAO-002
781,CONCLUÍDA,
782,CONCLUÍDA,
783,CONCLUÍDA,
784,CONCLUÍDA,
785,CONCLUÍDA,
786,CONCLUÍDA,
787,CONCLUÍDA,
788,CONCLUÍDA,
789,CONCLUÍDA,
790,CONCLUÍDA,
791,CONCLUÍDA,
792,CONCLUÍDA,
793,IMPEDIDA,Falha em integração cross-repo
794,CONCLUÍDA,
795,CONCLUÍDA,
796,CONCLUÍDA,
797,CONCLUÍDA,
798,CONCLUÍDA,
799,CONCLUÍDA,
800,CONCLUÍDA,
801,CONCLUÍDA,
802,CONCLUÍDA,
803,CONCLUÍDA,
804,CONCLUÍDA,
805,CONCLUÍDA,
806,IMPEDIDA,Dados de teste inexistentes
807,CONCLUÍDA,
808,CONCLUÍDA,
809,CONCLUÍDA,
810,CONCLUÍDA,
811,CONCLUÍDA,
812,CONCLUÍDA,
813,CONCLUÍDA,
814,CONCLUÍDA,
815,CONCLUÍDA,
816,CONCLUÍDA,
817,CONCLUÍDA,
818,CONCLUÍDA,
819,IMPEDIDA,Erro de parsing de schema
820,CONCLUÍDA,
821,CONCLUÍDA,
822,CONCLUÍDA,
823,CONCLUÍDA,
824,CONCLUÍDA,
825,CONCLUÍDA,
826,CONCLUÍDA,
827,CONCLUÍDA,
828,CONCLUÍDA,
829,CONCLUÍDA,
830,CONCLUÍDA,
831,CONCLUÍDA,
832,IMPEDIDA,Dependência externa indisponível
833,CONCLUÍDA,
834,CONCLUÍDA,
835,CONCLUÍDA,
836,CONCLUÍDA,
837,CONCLUÍDA,
838,CONCLUÍDA,
839,CONCLUÍDA,
840,CONCLUÍDA,
841,CONCLUÍDA,
842,CONCLUÍDA,
843,CONCLUÍDA,
844,CONCLUÍDA,
845,IMPEDIDA,Ambiguidade de requisitos
846,CONCLUÍDA,
847,CONCLUÍDA,
848,CONCLUÍDA,
849,CONCLUÍDA,
850,CONCLUÍDA,
851,CONCLUÍDA,
852,CONCLUÍDA,
853,CONCLUÍDA,
854,CONCLUÍDA,
855,CONCLUÍDA,
856,CONCLUÍDA,
857,CONCLUÍDA,
858,IMPEDIDA,Permissão insuficiente (acesso)
859,CONCLUÍDA,
860,CONCLUÍDA,
861,CONCLUÍDA,
862,CONCLUÍDA,
863,CONCLUÍDA,
864,CONCLUÍDA,
865,CONCLUÍDA,
866,CONCLUÍDA,
867,CONCLUÍDA,
868,CONCLUÍDA,
869,CONCLUÍDA,
870,CONCLUÍDA,
871,IMPEDIDA,Conflito com decisão DECISAO-002
872,CONCLUÍDA,
873,CONCLUÍDA,
874,CONCLUÍDA,
875,CONCLUÍDA,
876,CONCLUÍDA,
877,CONCLUÍDA,
878,CONCLUÍDA,
879,CONCLUÍDA,
880,CONCLUÍDA,
881,CONCLUÍDA,
882,CONCLUÍDA,
883,CONCLUÍDA,
884,IMPEDIDA,Falha em integração cross-repo
885,CONCLUÍDA,
886,CONCLUÍDA,
887,CONCLUÍDA,
888,CONCLUÍDA,
889,CONCLUÍDA,
890,CONCLUÍDA,
891,CONCLUÍDA,
892,CONCLUÍDA,
893,CONCLUÍDA,
894,CONCLUÍDA,
895,CONCLUÍDA,
896,CONCLUÍDA,
897,IMPEDIDA,Dados de teste inexistentes
898,CONCLUÍDA,
899,CONCLUÍDA,
900,CONCLUÍDA,
901,CONCLUÍDA,
902,CONCLUÍDA,
903,CONCLUÍDA,
904,CONCLUÍDA,
905,CONCLUÍDA,
906,CONCLUÍDA,
907,CONCLUÍDA,
908,CONCLUÍDA,
909,CONCLUÍDA,
910,IMPEDIDA,Erro de parsing de schema
911,CONCLUÍDA,
912,CONCLUÍDA,
913,CONCLUÍDA,
914,CONCLUÍDA,
915,CONCLUÍDA,
916,CONCLUÍDA,
917,CONCLUÍDA,
918,CONCLUÍDA,
919,CONCLUÍDA,
920,CONCLUÍDA,
921,CONCLUÍDA,
922,CONCLUÍDA,
923,IMPEDIDA,Dependência externa indisponível
924,CONCLUÍDA,
925,CONCLUÍDA,
926,CONCLUÍDA,
927,CONCLUÍDA,
928,CONCLUÍDA,
929,CONCLUÍDA,
930,CONCLUÍDA,
931,CONCLUÍDA,
932,CONCLUÍDA,
933,CONCLUÍDA,
934,CONCLUÍDA,
935,CONCLUÍDA,
936,IMPEDIDA,Ambiguidade de requisitos
937,CONCLUÍDA,
938,CONCLUÍDA,
939,CONCLUÍDA,
940,CONCLUÍDA,
941,CONCLUÍDA,
942,CONCLUÍDA,
943,CONCLUÍDA,
944,CONCLUÍDA,
945,CONCLUÍDA,
946,CONCLUÍDA,
947,CONCLUÍDA,
948,CONCLUÍDA,
949,IMPEDIDA,Permissão insuficiente (acesso)
950,CONCLUÍDA,
951,CONCLUÍDA,
952,CONCLUÍDA,
953,CONCLUÍDA,
954,CONCLUÍDA,
955,CONCLUÍDA,
956,CONCLUÍDA,
957,CONCLUÍDA,
958,CONCLUÍDA,
959,CONCLUÍDA,
960,CONCLUÍDA,
961,CONCLUÍDA,
962,IMPEDIDA,Conflito com decisão DECISAO-002
963,CONCLUÍDA,
964,CONCLUÍDA,
965,CONCLUÍDA,
966,CONCLUÍDA,
967,CONCLUÍDA,
968,CONCLUÍDA,
969,CONCLUÍDA,
970,CONCLUÍDA,
971,CONCLUÍDA,
972,CONCLUÍDA,
973,CONCLUÍDA,
974,CONCLUÍDA,
975,IMPEDIDA,Falha em integração cross-repo
976,CONCLUÍDA,
977,CONCLUÍDA,
978,CONCLUÍDA,
979,CONCLUÍDA,
980,CONCLUÍDA,
981,CONCLUÍDA,
982,CONCLUÍDA,
983,CONCLUÍDA,
984,CONCLUÍDA,
985,CONCLUÍDA,
986,CONCLUÍDA,
987,CONCLUÍDA,
988,IMPEDIDA,Dados de teste inexistentes
989,CONCLUÍDA,
990,CONCLUÍDA,
991,CONCLUÍDA,
992,CONCLUÍDA,
993,CONCLUÍDA,
994,CONCLUÍDA,
995,CONCLUÍDA,
996,CONCLUÍDA,
997,CONCLUÍDA,
998,CONCLUÍDA,
999,CONCLUÍDA,
1000,CONCLUÍDA,
